h3_9,n_violations,n_days_active,mean_obstruct_w,mean_pcu,heavy_share,main_road_share,crossing_signal_share,footpath_share,junction_share,peak_share,am_peak_share,pm_peak_share,night_share,weekend_share,mean_expo,hour_entropy,modal_hour,approval_rate,scita_share,impact_sum,lat,lon,dom_station,dom_violation,active_days_ratio,vio_per_active_day,impact_per_violation,log_n,intensity_raw,vol_pct,intensity_pct,expo_pct,persist_pct,impact_score,impact_rank,why
896014596d7ffff,33,14,0.6121212121212121,1.393939393939394,0.1515151515151515,0.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.5757575757575758,0.2121212121212121,0.3848484848484849,1.5138966160842364,2,0.5,0.9090909090909092,10.17,13.0506096,77.57514941818182,Kodigehalli,WRONG PARKING,0.0927152317880794,2.357142857142857,0.3081818181818181,3.5263605246161616,0.11699677436573366,0.6785714285714286,0.2565114443567482,0.13654301499605367,0.6925808997632202,35.818762598137866,1394,moderate volume · heavy-vehicle
89601459e97ffff,6,2,0.65,0.6666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3999999999999999,1.584962613911323,3,0.6,0.8333333333333334,0.81,13.04373765,77.51135916666667,Chikkabanavara,WRONG PARKING,0.0132450331125827,3.0,0.135,1.9459101490553128,0.16255383110790936,0.3808208366219416,0.4988161010260458,0.3080110497237569,0.2809786898184688,35.807599841777396,1395,low across factors
8960145b38bffff,21,3,0.5857142857142856,1.0476190476190477,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0476190476190476,0.5142857142857143,1.023037100409965,6,0.238095238095238,1.0,6.46,13.004757976190476,77.56238754761905,Malleshwaram,WRONG PARKING,0.0198675496688741,7.0,0.3076190476190476,3.091042453358316,0.0932535902492435,0.6016179952644041,0.17245461720599842,0.42738752959747434,0.3705603788476717,35.80297523370899,1396,moderate volume
89601459e17ffff,54,24,0.5518518518518518,0.7962962962962963,0.0,0.0,0.0,0.0,0.0,0.0185185185185185,0.0185185185185185,0.0,0.2222222222222222,0.2962962962962963,0.5277777777777778,2.5486743832794008,13,0.6538461538461539,0.8333333333333334,12.031,13.0502403,77.50774353333334,Chikkabanavara,WRONG PARKING,0.1589403973509933,2.25,0.2227962962962962,4.007333185232471,0.05454470777697732,0.7513812154696132,0.06353591160220995,0.4340962904498816,0.7912391475927387,35.78436870922072,1397,high volume · recurring
89618921d23ffff,3,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.524250777688784e-07,13,0.0,0.0,1.7999999999999998,12.969234966666669,77.7367796,Whitefield,PARKING IN A MAIN ROAD,0.0066225165562913,3.0,0.6,1.3862943611198906,0.26622009982511907,0.2596685082872928,0.914561957379637,0.5972770323599053,0.1154301499605367,35.771065168152624,1398,main-road-heavy
896189262abffff,24,4,0.5,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.4583333333333333,0.0,0.0,0.4583333333333333,0.8916666666666667,1.3304835473173686,10,0.9583333333333334,1.0,5.8,12.854311475,77.66210015833333,Electronic City,NO PARKING,0.0264900662251655,6.0,0.2416666666666666,3.218875824868201,0.053260626403722006,0.6260852407261247,0.06018153117600632,0.989344909234412,0.4388318863456985,35.76314057436233,1399,moderate volume · peak-exposed
896189259dbffff,2,2,0.55,2.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.55,1.000000344740523,6,1.0,1.0,1.67,12.93545525,77.59269194999999,Jayanagara,NO PARKING,0.0132450331125827,1.0,0.835,1.0986122886681098,0.16840510814387913,0.19337016574585636,0.5589976322020521,0.5374901341752171,0.2809786898184688,35.744631936071826,1400,heavy-vehicle
8961892424bffff,7,4,0.5,0.8428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,0.5714285714285714,0.4714285714285714,1.9502121569679451,2,0.5,0.7142857142857143,1.42,12.921739114285714,77.6403216,Madiwala,NO PARKING,0.0264900662251655,1.75,0.2028571428571428,2.079441541679836,0.10652125280744401,0.4102209944751381,0.22059984214680348,0.4108129439621152,0.4388318863456985,35.73891338990281,1401,low across factors
8961892c14fffff,3,3,0.5666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.4000000000000001,0.9182960688815056,2,0.3333333333333333,1.0,0.71,13.047816733333336,77.64475926666667,Hennuru,WRONG PARKING,0.0198675496688741,1.0,0.2366666666666666,1.3862943611198906,0.14852779213281148,0.2596685082872928,0.40824782951854777,0.4151539068666141,0.3705603788476717,35.735743284626196,1402,low across factors
8960145a4cfffff,4,2,0.7,0.875,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,0.3249999999999999,0.8112783035654858,5,0.0,1.0,0.8400000000000001,12.9296301,77.566569775,Banashankari,WRONG PARKING,0.0132450331125827,2.0,0.21,1.6094379124341005,0.18149009269475347,0.30761641673243884,0.6456195737963694,0.2914364640883978,0.2809786898184688,35.71090591211359,1403,main-road-heavy
8961892f50fffff,3,3,0.5666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3999999999999999,1.5849627201014895,3,0.6666666666666666,1.0,0.6799999999999999,13.0237393,77.71593903333333,K.R. Pura,WRONG PARKING,0.0198675496688741,1.0,0.2266666666666666,1.3862943611198906,0.14852779213281148,0.2596685082872928,0.40824782951854777,0.4133780584056827,0.3705603788476717,35.69746632526336,1404,low across factors
89618920c5bffff,2,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.7191054656212724e-07,8,0.0,1.0,2.0,12.934484,77.74343605,Whitefield,PARKING IN A MAIN ROAD,0.0066225165562913,2.0,1.0,1.0986122886681098,0.24257177481054573,0.19337016574585636,0.85655090765588,0.8468823993685872,0.1154301499605367,35.6714903117087,1405,main-road-heavy · peak-exposed
8961892e02bffff,2,1,1.0,1.35,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.7191054656212724e-07,10,0.0,1.0,2.7,12.9972037,77.6834883,Mahadevapura,PARKING IN A MAIN ROAD,0.0066225165562913,2.0,1.35,1.0986122886681098,0.24257177481054573,0.19337016574585636,0.85655090765588,0.8468823993685872,0.1154301499605367,35.6714903117087,1405,main-road-heavy · peak-exposed
8961892087bffff,2,1,1.0,1.4,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.7191054656212724e-07,9,0.0,0.5,2.8,12.9497367,77.71777,Whitefield,PARKING IN A MAIN ROAD,0.0066225165562913,2.0,1.4,1.0986122886681098,0.24257177481054573,0.19337016574585636,0.85655090765588,0.8468823993685872,0.1154301499605367,35.6714903117087,1405,main-road-heavy · peak-exposed
8960145b393ffff,9,4,0.5777777777777778,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4444444444444444,0.4333333333333333,1.8910611846641816,5,0.7142857142857143,1.0,2.474,12.999692655555556,77.56424971111112,Malleshwaram,WRONG PARKING,0.0264900662251655,2.25,0.2748888888888888,2.302585092994046,0.11741375251192364,0.46250986582478293,0.2594711917916338,0.30564325177584845,0.4388318863456985,35.61892302633154,1408,low across factors
896189246cfffff,5,5,0.52,0.9,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.8,0.4,1.5219282299555632,3,1.0,0.8,1.075,12.898050180000002,77.65833458,HSR Layout,NO PARKING,0.0331125827814569,1.0,0.215,1.791759469228055,0.12472408651510328,0.3478689818468824,0.2882794001578532,0.3293212312549329,0.48638516179952646,35.600601921375734,1409,low across factors
89601458367ffff,40,6,0.61,0.9225,0.0,0.025,0.0,0.0,0.0,0.025,0.025,0.0,0.425,0.0,0.4674999999999999,2.300413012220713,11,0.9230769230769232,0.975,10.366,13.014127835,77.49169405,Kamakshipalya,WRONG PARKING,0.0397350993377483,6.666666666666667,0.25915,3.713572066704308,0.09401722595453094,0.7081689029202841,0.17521704814522493,0.2474348855564325,0.5230860299921073,35.598919452962946,1410,moderate volume
8960145b013ffff,89,45,0.5314606741573034,0.9247191011235956,0.0,0.0,0.0,0.0224719101123595,0.0,0.3932584269662921,0.3932584269662921,0.0,0.2808988764044944,0.2134831460674157,0.6146067415730337,3.3334813282192317,9,0.532258064516129,0.8539325842696629,26.598,12.99126196067416,77.57488671235956,Sheshadripuram,NO PARKING,0.2980132450331126,1.9777777777777776,0.2988539325842697,4.499809670330265,0.03526122522956108,0.8131412786108919,0.028808208366219414,0.7719021310181531,0.8877269139700079,35.594342183852845,1411,high volume · chronic · exposed
89601458c7bffff,11,9,0.6272727272727273,1.3545454545454545,0.1818181818181818,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.3636363636363636,0.2545454545454545,2.040373450524531,4,0.8,0.7272727272727273,1.83,12.988622845454543,77.47260550909091,Kamakshipalya,NO PARKING,0.0596026490066225,1.2222222222222223,0.1663636363636363,2.4849066497880004,0.16432672846316906,0.4930939226519337,0.5035516969218626,0.1069455406471981,0.6039857932123125,35.58695091986132,1412,heavy-vehicle
89618925e97ffff,125,62,0.5776,0.5688,0.0,0.008,0.0,0.0,0.0,0.032,0.032,0.0,0.312,0.272,0.4904,3.401127437452831,14,0.6721311475409836,0.928,19.896,12.937335489014554,77.62696894732149,Adugodi,WRONG PARKING,0.4105960264900662,2.0161290322580645,0.159168,4.836281906951478,0.05837675035353001,0.8494475138121547,0.07221783741120757,0.2829518547750592,0.9222573007103394,35.57020915993682,1413,high volume · chronic
8960145ae77ffff,2,2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,1.000000344740523,7,1.0,1.0,0.75,12.9524882,77.49981065,Jnanabharathi,NO PARKING,0.0132450331125827,1.0,0.375,1.0986122886681098,0.15090510814387906,0.19337016574585636,0.4246250986582478,0.6919889502762431,0.2809786898184688,35.546096719868395,1414,exposed
89618925a93ffff,5,3,0.5,0.8800000000000001,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.6,0.4,0.48,1.5219282299555632,0,0.0,1.0,0.955,12.9538601,77.61213056,Ashok Nagar,NO PARKING,0.0198675496688741,1.6666666666666667,0.191,1.791759469228055,0.12072408651510319,0.3478689818468824,0.27308602999210735,0.45343330702446727,0.3705603788476717,35.544458097633594,1415,low across factors
8960144b5afffff,3,2,0.5666666666666667,3.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.5849627201014895,3,1.0,0.6666666666666666,1.855,13.069667666666666,77.4462186,No Police Station,WRONG PARKING,0.0132450331125827,1.5,0.6183333333333333,1.3862943611198906,0.18314317674819608,0.2596685082872928,0.6527229676400947,0.335043409629045,0.2809786898184688,35.54108322376827,1416,heavy-vehicle
896189240cfffff,161,59,0.6,1.48944099378882,0.186335403726708,0.0,0.0,0.0496894409937888,0.0,0.15527950310559,0.15527950310559,0.0,0.5403726708074534,0.3975155279503105,0.4006211180124223,3.2261409577769258,2,0.6509433962264151,0.9316770186335404,56.466,12.891352270022232,77.63815485904107,Hulimavu,WRONG PARKING,0.390728476821192,2.7288135593220337,0.3507204968944099,5.087596335232384,0.09339684969430725,0.8737174427782163,0.1728492501973165,0.11444356748224152,0.9167324388318864,35.47873471758032,1417,high volume · heavy-vehicle · chronic
8961892533bffff,2,2,0.6,1.2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.3999999999999999,1.000000344740523,3,0.5,1.0,0.504,12.9569167,77.6390368,Halasur,WRONG PARKING,0.0132450331125827,1.0,0.252,1.0986122886681098,0.17757177481054578,0.19337016574585636,0.6375295974743489,0.457379636937648,0.2809786898184688,35.478071730220115,1418,junction-adjacent
8961892604bffff,4,4,0.525,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.4,1.50000016728525,6,1.0,1.0,0.405,12.8453323,77.6653119,Electronic City,NO PARKING,0.0264900662251655,1.0,0.10125,1.6094379124341005,0.13363294983761065,0.30761641673243884,0.3334648776637727,0.34964483030781374,0.4388318863456985,35.419809726749506,1419,low across factors
89601690153ffff,3,2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6,0.9182960688815056,11,0.6666666666666666,1.0,0.9,13.199676966666669,77.67960893333334,Devanahalli Airport,NO PARKING,0.0132450331125827,1.5,0.3,1.3862943611198906,0.13929702290204218,0.2596685082872928,0.35990528808208366,0.5972770323599053,0.2809786898184688,35.38866479828399,1420,low across factors
89618925c0bffff,6,3,0.5,0.95,0.0,0.0,0.0,0.0,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.0,0.8333333333333334,0.5,0.25,1.25162928207799,3,1.0,0.5,0.735,12.928247133333334,77.61932904999999,Adugodi,NO PARKING,0.0198675496688741,2.0,0.1225,1.9459101490553128,0.1756788311079093,0.3808208366219416,0.6333859510655091,0.17541436464088397,0.3705603788476717,35.38574278655972,1421,junction-adjacent
89601459423ffff,5,3,0.6,1.62,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.36,1.5219282299555632,4,0.0,0.8,1.7999999999999998,13.030912,77.55342902,Yeshwanthpura,WRONG PARKING,0.0198675496688741,1.6666666666666667,0.36,1.791759469228055,0.15072408651510324,0.3478689818468824,0.414759273875296,0.2930149960536701,0.3705603788476717,35.37856066563585,1422,heavy-vehicle
8960145b0c3ffff,2,1,0.75,1.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.7191054656212724e-07,10,1.0,1.0,1.5,12.9948165,77.5817048,Sheshadripuram,NO PARKING,0.0066225165562913,2.0,0.75,1.0986122886681098,0.23007177481054572,0.19337016574585636,0.8275453827940016,0.8468823993685872,0.1154301499605367,35.36559051507101,1423,junction-adjacent · main-road-heavy · peak-exposed
89601459b8fffff,6,4,0.5499999999999999,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.4166666666666667,1.9182959408546485,3,0.5,0.6666666666666666,1.31,13.057143733333334,77.47138093333332,No Police Station,NO PARKING,0.0264900662251655,1.5,0.2183333333333333,1.9459101490553128,0.1244288311079093,0.3808208366219416,0.2867008681925809,0.32636148382004737,0.4388318863456985,35.361989971231964,1424,low across factors
89618925b53ffff,22,13,0.6681818181818181,1.3681818181818182,0.0,0.2272727272727272,0.0,0.0,1.0,0.0909090909090909,0.0909090909090909,0.0,0.8636363636363636,0.1818181818181818,0.2181818181818182,2.202545989322549,4,0.5454545454545454,1.0,5.1930000000000005,12.962018154545454,77.5933413090909,Halasuru Gate,WRONG PARKING,0.086092715231788,1.6923076923076923,0.2360454545454545,3.1354942159291497,0.30252691555395456,0.611878453038674,0.9475138121546961,0.039857932123125495,0.675611681136543,35.3480658720288,1425,moderate volume · junction-adjacent
896016900d7ffff,27,11,0.5037037037037037,0.925925925925926,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.1481481481481481,0.6074074074074074,2.671967858194752,10,0.2222222222222222,0.8888888888888888,7.3,13.19937927037037,77.70288736296297,Devanahalli Airport,NO PARKING,0.0728476821192053,2.4545454545454546,0.2703703703703703,3.332204510175204,0.05056381885747426,0.6466061562746646,0.05445935280189424,0.6892265193370166,0.6430544593528019,35.34520551195219,1426,moderate volume · exposed
8960145a697ffff,3,2,0.5666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.9182960688815056,6,0.0,1.0,0.92,12.937417633333334,77.56827893333333,Basavanagudi,WRONG PARKING,0.0132450331125827,1.5,0.3066666666666666,1.3862943611198906,0.14852779213281148,0.2596685082872928,0.40824782951854777,0.5217048145224941,0.2809786898184688,35.306961890598146,1427,low across factors
8960145a14bffff,88,25,0.6068181818181818,1.3681818181818182,0.1022727272727272,0.1136363636363636,0.0795454545454545,0.0,1.0,0.034090909090909,0.034090909090909,0.0,0.7159090909090909,0.1704545454545454,0.2579545454545454,2.63477824175894,3,0.4615384615384615,0.8977272727272727,21.286,12.944608847727272,77.52726449886364,Byatarayanapura,NO PARKING,0.1655629139072847,3.52,0.2418863636363636,4.48863636973214,0.3020496050788423,0.8119573796369376,0.94672454617206,0.025256511444356748,0.7997237569060773,35.29941905052959,1428,high volume · junction-adjacent · near crossing/signal · recurring
89601458663ffff,4,3,0.525,1.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.425,1.50000016728525,12,1.0,0.75,1.0719999999999998,13.0089486,77.53165522500001,Rajajinagar,NO PARKING,0.0198675496688741,1.3333333333333333,0.2679999999999999,1.6094379124341005,0.13363294983761065,0.30761641673243884,0.3334648776637727,0.4084451460142068,0.3705603788476717,35.29905525609539,1429,low across factors
8961892c553ffff,19,7,0.5105263157894736,0.6210526315789474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.6842105263157895,0.5473684210526316,2.180337412961684,11,0.7692307692307693,0.6842105263157895,2.743,13.028974436842104,77.66409552105263,Hennuru,NO PARKING,0.0463576158940397,2.7142857142857144,0.1443684210526315,2.995732273553991,0.06658142405953615,0.5808997632202052,0.0947119179163378,0.5067087608524072,0.5564325177584846,35.29142433254507,1430,moderate volume
8960145a207ffff,2,2,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6000000000000001,1.000000344740523,6,0.0,1.0,0.36,12.9628871,77.5447178,Magadi Road,WRONG PARKING,0.0132450331125827,1.0,0.18,1.0986122886681098,0.1609051081438791,0.19337016574585636,0.48520126282557224,0.5878058405682715,0.2809786898184688,35.2821196172737,1431,low across factors
89618925e03ffff,2,2,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6,1.000000344740523,12,0.0,1.0,0.72,12.94771885,77.62249205,Adugodi,WRONG PARKING,0.0132450331125827,1.0,0.36,1.0986122886681098,0.1609051081438791,0.19337016574585636,0.48520126282557224,0.5878058405682715,0.2809786898184688,35.2821196172737,1431,low across factors
896016966c3ffff,2,2,0.6,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.000000344740523,12,1.0,1.0,0.8999999999999999,13.104421,77.60490525,Yelahanka,WRONG PARKING,0.0132450331125827,1.0,0.4499999999999999,1.0986122886681098,0.1609051081438791,0.19337016574585636,0.48520126282557224,0.5878058405682715,0.2809786898184688,35.2821196172737,1431,low across factors
89601458e53ffff,2,2,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.7191054656212724e-07,12,0.5,1.0,0.36,13.0077824,77.48475815,Kamakshipalya,WRONG PARKING,0.0132450331125827,1.0,0.18,1.0986122886681098,0.1609051081438791,0.19337016574585636,0.48520126282557224,0.5878058405682715,0.2809786898184688,35.2821196172737,1431,low across factors
8960145a247ffff,2,2,0.55,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.3999999999999999,1.000000344740523,4,1.0,1.0,0.235,12.96945435,77.54880645,Magadi Road,NO PARKING,0.0132450331125827,1.0,0.1175,1.0986122886681098,0.17257177481054578,0.19337016574585636,0.6231254932912391,0.457379636937648,0.2809786898184688,35.27595657911874,1435,junction-adjacent
8960169746fffff,2,2,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7,1.000000344740523,7,0.5,1.0,0.7,13.14461775,77.6172772,Chikkajala,NO PARKING,0.0132450331125827,1.0,0.35,1.0986122886681098,0.15090510814387906,0.19337016574585636,0.4246250986582478,0.6694948697711128,0.2809786898184688,35.253638083409236,1436,exposed
8961892ed53ffff,2,2,0.5,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7,1.000000344740523,11,1.0,1.0,0.63,12.9759011,77.63631855,Jeevanbheemanagar,NO PARKING,0.0132450331125827,1.0,0.315,1.0986122886681098,0.15090510814387906,0.19337016574585636,0.4246250986582478,0.6694948697711128,0.2809786898184688,35.253638083409236,1436,exposed
89618925a0fffff,19,8,0.5105263157894736,1.0368421052631578,0.0526315789473684,0.0,0.0,0.0,0.4736842105263157,0.1052631578947368,0.1052631578947368,0.0,0.6842105263157895,0.1578947368421052,0.3526315789473684,2.245869648032144,3,0.7777777777777778,1.0,3.435,12.965301149473683,77.60435200105263,Ashok Nagar,NO PARKING,0.0529801324503311,2.375,0.1807894736842105,2.995732273553991,0.13382280336988098,0.5808997632202052,0.3354380426203631,0.13516179952644042,0.5828729281767956,35.19940652436734,1438,moderate volume
896189242d7ffff,36,5,0.5138888888888888,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.6111111111111112,0.0,0.0,0.8055555555555556,0.8833333333333333,1.770991161492942,10,0.5454545454545454,1.0,12.55,12.908610908333332,77.6444285361111,HSR Layout,NO PARKING,0.0331125827814569,7.2,0.3486111111111111,3.610917912644224,0.04588828908101194,0.6919889502762431,0.04577742699289661,0.9932912391475928,0.48638516179952646,35.17238879431409,1439,moderate volume · peak-exposed
89618921a87ffff,69,28,0.5260869565217391,0.9579710144927536,0.0144927536231884,0.0,0.0,0.0,0.0,0.2463768115942029,0.2463768115942029,0.0,0.2463768115942029,0.7101449275362319,0.6115942028985508,3.245262602910929,11,0.625,0.8840579710144928,20.725,13.006681768115945,77.7571600362319,Mahadevapura,NO PARKING,0.1854304635761589,2.4642857142857144,0.3003623188405797,4.248495242049359,0.03849191516109559,0.7882794001578532,0.032754538279400155,0.7245461720599842,0.8178768745067088,35.17032759346997,1440,high volume · recurring · exposed
8961892405bffff,4,4,0.6,1.625,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.275,0.8112783035654858,3,0.6666666666666666,0.75,0.6,12.89611581605043,77.63868387016007,HSR Layout,WRONG PARKING,0.0264900662251655,1.0,0.15,1.6094379124341005,0.1572043784090392,0.30761641673243884,0.4638910812943962,0.24269928966061563,0.4388318863456985,35.111392479694096,1441,heavy-vehicle
89618924b43ffff,5,3,0.62,1.1,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,0.24,0.7219282400635727,5,0.0,0.2,0.9600000000000002,12.911513654,77.55855613,K.S. Layout,NO PARKING,0.0198675496688741,1.6666666666666667,0.192,1.791759469228055,0.17139075318176997,0.3478689818468824,0.6199684293606945,0.1900157853196527,0.3705603788476717,35.10415195322985,1442,heavy-vehicle
8961892592bffff,4,2,0.575,0.875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.75,0.0,0.275,1.5000001672852503,4,0.0,0.75,0.41,12.937030359313956,77.57331173256578,Basavanagudi,WRONG PARKING,0.0132450331125827,2.0,0.1025,1.6094379124341005,0.19934723555189637,0.30761641673243884,0.7223756906077348,0.24269928966061563,0.2809786898184688,35.08557755549562,1443,junction-adjacent
89618920a23ffff,568,54,0.598943661971831,1.1253521126760562,0.0070422535211267,0.0,0.0,0.0,0.0,0.2711267605633803,0.2711267605633803,0.0,0.5369718309859155,0.2693661971830985,0.4661971830985916,3.1236169534854588,5,0.6564705882352941,0.9102112676056338,170.382,12.96318353274648,77.71729046126761,HAL Old Airport,WRONG PARKING,0.3576158940397351,10.51851851851852,0.2999683098591549,6.343880434126331,0.06251014065350619,0.9569850039463299,0.08208366219415943,0.21152328334648776,0.909234411996843,35.058955651913415,1444,very high volume · chronic
89618927267ffff,5,3,0.5,1.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.4599999999999999,1.370950730330569,6,1.0,0.4,1.39,12.91740652,77.68876644,HAL Old Airport,NO PARKING,0.0198675496688741,1.6666666666666667,0.2779999999999999,1.791759469228055,0.12072408651510319,0.3478689818468824,0.27308602999210735,0.42896606156274664,0.3705603788476717,35.05494389081359,1445,low across factors
89618924407ffff,7,4,0.6,1.5,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.3428571428571428,1.664497872376108,6,1.0,0.7142857142857143,1.92,12.873773485714285,77.64441832857142,Electronic City,WRONG PARKING,0.0264900662251655,1.75,0.2742857142857143,2.079441541679836,0.14005066457214993,0.4102209944751381,0.367008681925809,0.22691397000789265,0.4388318863456985,34.991568321611965,1446,low across factors
8961892cd53ffff,3,1,0.6999999999999998,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.524250777688784e-07,9,0.5,0.6666666666666666,1.75,13.029081866666669,77.60733496666667,Hebbala,PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC,0.0066225165562913,3.0,0.5833333333333334,1.3862943611198906,0.16698933059434992,0.2596685082872928,0.5574191002367798,0.8940410418310971,0.1154301499605367,34.959842002165416,1447,peak-exposed
896014594dbffff,9,4,0.5666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.4444444444444444,0.1111111111111111,0.4222222222222222,1.392147301087609,3,0.0,0.4444444444444444,2.1,13.032358466666668,77.57278366666667,Kodigehalli,WRONG PARKING,0.0264900662251655,2.25,0.2333333333333333,2.302585092994046,0.11425585777508153,0.46250986582478293,0.24980268350434096,0.2936069455406472,0.4388318863456985,34.92976393580475,1448,low across factors
8961892c3c7ffff,70,14,0.5271428571428571,0.8357142857142857,0.0142857142857142,0.0142857142857142,0.0,0.0,0.0,0.1714285714285714,0.1714285714285714,0.0,0.2714285714285714,0.5142857142857142,0.5957142857142858,2.9231009690628924,11,0.4285714285714285,0.1714285714285714,16.96,13.060387791428573,77.65207824000001,Hennuru,NO PARKING,0.0927152317880794,5.0,0.2422857142857143,4.262679877041316,0.04188576622158183,0.7906471981057617,0.039857932123125495,0.6803472770323599,0.6925808997632202,34.907975715078635,1449,high volume · exposed
89618925407ffff,268,74,0.5761194029850747,1.0238805970149254,0.0186567164179104,0.0223880597014925,0.0111940298507462,0.003731343283582,0.0,0.2313432835820895,0.2313432835820895,0.0,0.4925373134328358,0.208955223880597,0.4742537313432836,3.6355891689650273,4,0.6927083333333334,0.9291044776119404,77.295,12.925324338606416,77.67566245589296,Bellandur,WRONG PARKING,0.4900662251655629,3.6216216216216215,0.2884141791044776,5.594711379601839,0.05971532840908828,0.9135753749013418,0.0749802683504341,0.2296764009471192,0.9406077348066298,34.87820080801315,1450,very high volume · chronic
8961892717bffff,6,4,0.6,0.5833333333333334,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.2833333333333334,1.4591480307898428,6,1.0,0.8333333333333334,0.51,12.8901108,77.66890285,Electronic City,NO PARKING,0.0264900662251655,1.5,0.085,1.9459101490553128,0.15130383110790932,0.3808208366219416,0.43370165745856354,0.20363062352012629,0.4388318863456985,34.85485361548786,1451,low across factors
89601696423ffff,7,1,0.6,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.121986088531348e-07,8,0.8571428571428571,1.0,2.1,13.084324999999998,77.582925,Yelahanka,WRONG PARKING,0.0066225165562913,7.0,0.3,2.079441541679836,0.13122713516038523,0.4102209944751381,0.32103393843725336,0.9707971586424625,0.1154301499605367,34.854121963331735,1452,peak-exposed
