h3_9,dom_station,dom_violation,impact_score,veh_hours_day,cost_inr_day
8960145a123ffff,Jnanabharathi,WRONG PARKING,38.30980562187528,0.01072847682119205,2.6821192052980125
89618924393ffff,Madiwala,WRONG PARKING,38.30218404098692,0.014940397350993376,3.735099337748344
89618924ecfffff,J.P. Nagar,NO PARKING,38.28060127719654,0.008874172185430464,2.218543046357616
8960145a413ffff,Banashankari,NO PARKING,38.23777939084325,0.011324503311258277,2.8311258278145695
8960169046fffff,Devanahalli Airport,NO PARKING,38.22030155516431,0.06867549668874172,17.16887417218543
8961892ddafffff,Hennuru,PARKING IN A MAIN ROAD,38.20940445490184,0.00543046357615894,1.357615894039735
8961892e98fffff,Shivajinagar,NO PARKING,38.13609538427153,3.387185430463576,846.796357615894
8960145b0afffff,Sheshadripuram,NO PARKING,38.12702636308919,0.07509933774834437,18.774834437086092
8961892e287ffff,K.R. Pura,PARKING IN A MAIN ROAD,38.12449062226524,0.22820529801324504,57.051324503311264
8960145b067ffff,Malleshwaram,WRONG PARKING,38.11543418517616,0.006821192052980133,1.7052980132450333
89618920e57ffff,Whitefield,PARKING IN A MAIN ROAD,38.11276376692421,0.05380794701986755,13.451986754966887
8961892ed0bffff,Halasur,WRONG PARKING,38.11198148348404,0.007152317880794703,1.7880794701986757
8961892e13bffff,Banaswadi,WRONG PARKING,38.11198148348404,0.005801324503311257,1.4503311258278144
89618920a37ffff,HAL Old Airport,WRONG PARKING,38.10535494503801,0.9614172185430464,240.3543046357616
8960145a273ffff,Vijayanagara,NO PARKING,38.09907940998048,0.24278807947019868,60.69701986754967
8961892ec9bffff,Jeevanbheemanagar,NO PARKING,38.084656717058245,1.6415960264900662,410.39900662251654
8960145a657ffff,V.V.Puram (C.Pet),NO PARKING,38.07626637739342,0.003973509933774834,0.9933774834437086
8960145b34bffff,Yeshwanthpura,NO PARKING,38.0374995775218,0.020450331125827816,5.112582781456954
89618927217ffff,Bellandur,WRONG PARKING,38.02212336252149,0.041271523178807945,10.317880794701987
8961892ea63ffff,Banaswadi,NO PARKING,38.00873689655227,0.004635761589403973,1.1589403973509933
8961892644bffff,Electronic City,PARKING IN A MAIN ROAD,37.981082489047935,0.027549668874172185,6.887417218543046
896189242a3ffff,HSR Layout,WRONG PARKING,37.97866474362589,0.12059602649006623,30.14900662251656
8960145aad3ffff,Jnanabharathi,WRONG PARKING,37.96587143771548,0.009536423841059603,2.384105960264901
89618921c47ffff,Mahadevapura,NO PARKING,37.96323526752487,0.026456953642384106,6.614238410596027
89618925843ffff,Adugodi,NO PARKING,37.93156979633776,0.020761589403973508,5.190397350993377
8961892ce3bffff,Hennuru,NO PARKING,37.91976331855334,0.018013245033112583,4.503311258278146
8961892cb57ffff,Kodigehalli,WRONG PARKING,37.90937939630302,0.19139072847682118,47.847682119205295
8960145a8cbffff,Jnanabharathi,WRONG PARKING,37.89432773267225,0.01152317880794702,2.8807947019867552
8961892c973ffff,Kodigehalli,WRONG PARKING,37.892111454138046,0.007350993377483445,1.837748344370861
8961892ecc7ffff,Banaswadi,NO PARKING,37.88368878455873,0.015695364238410597,3.923841059602649
8961892e2a3ffff,K.R. Pura,WRONG PARKING,37.87524775037216,0.5174569536423841,129.36423841059602
8960145ad8fffff,Kengeri,NO PARKING,37.86749114384432,0.08642384105960266,21.605960264900663
896189246b3ffff,Electronic City,WRONG PARKING,37.84505532711052,0.13954966887417217,34.88741721854304
896014590d7ffff,Jalahalli,WRONG PARKING,37.81071984696206,0.018536423841059604,4.634105960264901
8961892f537ffff,K.R. Pura,WRONG PARKING,37.74863625715714,0.11049668874172185,27.62417218543046
8961892c31bffff,Hennuru,NO PARKING,37.739661991760656,0.037152317880794705,9.288079470198676
89618925da7ffff,J.P. Nagar,WRONG PARKING,37.69448861738368,0.016370860927152318,4.0927152317880795
89618925803ffff,Adugodi,NO PARKING,37.65785185366023,0.002052980132450331,0.5132450331125827
8960145a693ffff,Basavanagudi,NO PARKING,37.64723025901067,0.014841059602649007,3.710264900662252
89618925ca3ffff,Madiwala,NO PARKING,37.60951089789376,0.005298013245033113,1.3245033112582782
8961892e877ffff,Pulikeshinagar(F.Town),WRONG PARKING,37.59329404057429,0.006887417218543046,1.7218543046357615
8961892cca7ffff,K.G. Halli,WRONG PARKING,37.57698851001168,0.045231788079470196,11.30794701986755
8960145a217ffff,Magadi Road,NO PARKING,37.55934995464327,0.0021854304635761583,0.5463576158940395
8960145a1afffff,Kengeri,NO PARKING,37.54132921153425,0.004834437086092715,1.2086092715231787
89618924837ffff,Thalagattapura,NO PARKING,37.54132921153425,0.004900662251655629,1.225165562913907
8961892ead7ffff,Banaswadi,NO PARKING,37.54132921153425,0.004635761589403973,1.1589403973509933
8960145a42fffff,Banashankari,WRONG PARKING,37.51400786981884,0.007549668874172185,1.8874172185430462
8960145b697ffff,Shivajinagar,WRONG PARKING,37.48418724840816,0.9735165562913908,243.3791390728477
896189266c3ffff,Electronic City,WRONG PARKING,37.46816823978151,0.01609271523178808,4.02317880794702
8960145848bffff,Vijayanagara,WRONG PARKING,37.44772623785963,0.0017549668874172186,0.43874172185430466
8960145951bffff,Yeshwanthpura,NO PARKING,37.387196891725736,0.004966887417218543,1.2417218543046358
8960169600fffff,Yelahanka,NO PARKING,37.387196891725736,0.004966887417218543,1.2417218543046358
896014592cfffff,Yelahanka,NO PARKING,37.38535543079932,0.006556291390728477,1.6390728476821192
8960169652fffff,Yelahanka,WRONG PARKING,37.38433953271196,0.010728476821192054,2.6821192052980134
89618925d0fffff,Jayanagara,NO PARKING,37.37411557728368,0.003642384105960265,0.9105960264900663
89618925a53ffff,Halasur,NO PARKING,37.34624941401605,0.005629139072847683,1.4072847682119207
89618925937ffff,Banashankari,NO PARKING,37.32807151864624,0.0060927152317880795,1.5231788079470199
89618924957ffff,Thalagattapura,NO PARKING,37.3007442174988,0.006324503311258278,1.5811258278145695
8960145a037ffff,Banashankari,WRONG PARKING,37.28741638490864,0.07421192052980131,18.55298013245033
8961892e1cbffff,Mahadevapura,WRONG PARKING,37.26621515928637,0.0035761589403973514,0.8940397350993379
8961892449bffff,Electronic City,WRONG PARKING,37.25775365266814,0.007973509933774834,1.9933774834437084
8960145965bffff,Kodigehalli,WRONG PARKING,37.249188304569,0.01033112582781457,2.5827814569536427
8961892722fffff,Bellandur,WRONG PARKING,37.249188304569,0.007947019867549669,1.9867549668874172
8960145948fffff,Sadashivanagar,WRONG PARKING,37.249188304569,0.0043708609271523174,1.0927152317880793
8961892c993ffff,Hebbala,WRONG PARKING,37.249188304569,0.006834437086092715,1.7086092715231787
8961892738fffff,Bellandur,WRONG PARKING,37.2404999855586,0.5432450331125828,135.8112582781457
8960145b2dbffff,R.T. Nagar,WRONG PARKING,37.22942095920595,0.13017218543046358,32.54304635761589
8961892418fffff,Hulimavu,WRONG PARKING,37.2031988098414,0.00423841059602649,1.0596026490066226
8961892ee87ffff,Banaswadi,PARKING IN A MAIN ROAD,37.156751861684825,0.013907284768211922,3.4768211920529803
8960145123bffff,Kengeri,PARKING IN A MAIN ROAD,37.156751861684825,0.014834437086092717,3.708609271523179
89618927663ffff,Whitefield,WRONG PARKING,37.14106647863255,0.01852980132450331,4.632450331125828
8961892588fffff,Mico Layout,NO PARKING,37.136690277647816,0.05778145695364238,14.445364238410596
8961892ccc3ffff,K.G. Halli,NO PARKING,37.11931372066413,0.008940397350993378,2.2350993377483444
8961892418bffff,Hulimavu,NO PARKING,37.11931372066413,0.003642384105960265,0.9105960264900663
8960145b2afffff,Malleshwaram,NO PARKING,37.10842417508177,0.03867549668874172,9.66887417218543
8960145906fffff,Jalahalli,PARKING IN A MAIN ROAD,37.02444003871313,0.015298013245033113,3.8245033112582782
896014585abffff,Jnanabharathi,WRONG PARKING,36.99344266179146,0.006556291390728477,1.6390728476821192
8961892cb97ffff,Kodigehalli,WRONG PARKING,36.99334720435144,0.08874834437086093,22.187086092715234
8961892441bffff,Electronic City,WRONG PARKING,36.99188551669722,0.04234437086092715,10.586092715231787
8960145b56bffff,Magadi Road,NO PARKING,36.9656656310693,0.008278145695364239,2.06953642384106
8960145a4d3ffff,Banashankari,NO PARKING,36.94452913523968,0.0026490066225165563,0.6622516556291391
8961892c9c7ffff,Hebbala,WRONG PARKING,36.900078526152775,0.8767549668874172,219.18874172185429
896189242a7ffff,Madiwala,NO PARKING,36.89279706205696,0.027728476821192054,6.932119205298013
8960145953bffff,Yeshwanthpura,NO PARKING,36.88663153825233,0.020860927152317882,5.21523178807947
8961892e87bffff,Banaswadi,NO PARKING,36.86653642150085,0.07612582781456953,19.031456953642383
8961892c3cfffff,Hennuru,NO PARKING,36.85629838217198,0.005364238410596026,1.3410596026490065
89618926383ffff,Electronic City,WRONG PARKING,36.853643105302346,0.014072847682119206,3.5182119205298017
8960145a20fffff,Magadi Road,NO PARKING,36.78507193868108,0.050298013245033114,12.574503311258278
89618925b5bffff,Halasuru Gate,WRONG PARKING,36.77956854280093,0.005165562913907284,1.2913907284768211
896189246afffff,HSR Layout,NO PARKING,36.75075713257316,0.005761589403973511,1.4403973509933778
8960145b02fffff,Sheshadripuram,NO PARKING,36.72797789791142,0.8498013245033113,212.4503311258278
8961892565bffff,HAL Old Airport,PARKING IN A MAIN ROAD,36.69837640327841,0.0035761589403973514,0.8940397350993379
8961892eec3ffff,Banaswadi,NO PARKING,36.69145467050174,0.004503311258278146,1.1258278145695364
8961892403bffff,Hulimavu,NO PARKING,36.69145467050174,0.007350993377483445,1.837748344370861
89618924e2bffff,J.P. Nagar,NO PARKING,36.68457561883165,0.0650794701986755,16.269867549668874
8960145acb3ffff,Kengeri,NO PARKING,36.6636551786189,0.0790728476821192,19.7682119205298
8961892590fffff,Basavanagudi,WRONG PARKING,36.655109471704094,0.0029470198675496683,0.736754966887417
8961892638bffff,Electronic City,NO PARKING,36.64684527660932,0.008443708609271523,2.1109271523178808
89618926453ffff,Electronic City,PARKING IN A MAIN ROAD,36.61173200798872,0.033973509933774834,8.493377483443709
8960145a3cfffff,Byatarayanapura,PARKING IN A MAIN ROAD,36.602027284453534,0.011324503311258277,2.8311258278145695
896016966b3ffff,Yelahanka,WRONG PARKING,36.55532937666959,0.051986754966887413,12.996688741721853
8961892ed27ffff,Halasur,NO PARKING,36.55102840635727,0.032483443708609276,8.12086092715232
896189243afffff,Mico Layout,NO PARKING,36.53794812344082,0.016754966887417216,4.188741721854304
8961892ce5bffff,Hennuru,NO PARKING,36.5335703857729,0.004966887417218543,1.2417218543046358
8960145b3d7ffff,Malleshwaram,WRONG PARKING,36.53274472193346,0.06170860927152318,15.427152317880795
89618925c57ffff,Adugodi,WRONG PARKING,36.51150193749271,0.0423841059602649,10.596026490066226
89618925b27ffff,V.V.Puram (C.Pet),NO PARKING,36.475618164458254,0.03791390728476821,9.478476821192054
8961892c103ffff,Hennuru,PARKING IN A MAIN ROAD,36.46420640637914,0.0035099337748344373,0.8774834437086093
89618926387ffff,Electronic City,NO PARKING,36.461079487783465,1.3827615894039735,345.6903973509934
8960145b343ffff,Yeshwanthpura,WRONG PARKING,36.45270959118797,0.0034039735099337747,0.8509933774834437
8961892e107ffff,Banaswadi,WRONG PARKING,36.44878090463429,0.007549668874172185,1.8874172185430462
89618926b43ffff,Hulimavu,NO PARKING,36.40454345261694,0.09093377483443708,22.733443708609272
8960144b5a3ffff,No Police Station,WRONG PARKING,36.39718293267721,0.04112582781456954,10.281456953642385
89618920babffff,HAL Old Airport,PARKING IN A MAIN ROAD,36.38458928666882,2.23782119205298,559.455298013245
8960145b1b3ffff,Magadi Road,WRONG PARKING,36.37389584521474,0.00790728476821192,1.97682119205298
896189259a3ffff,Jayanagara,NO PARKING,36.33769128752352,0.010728476821192054,2.6821192052980134
8960145b48bffff,Cubbon Park,WRONG PARKING,36.30967944996223,0.027317880794701987,6.829470198675497
896189242dbffff,HSR Layout,NO PARKING,36.24498558429181,0.04384105960264901,10.960264900662253
8960145a087ffff,Banashankari,WRONG PARKING,36.20680848812738,0.011125827814569536,2.781456953642384
89618927243ffff,Bellandur,NO PARKING,36.20087770822381,0.003907284768211921,0.9768211920529802
89618921917ffff,Whitefield,NO PARKING,36.20087770822381,0.005364238410596027,1.3410596026490067
8960145a44fffff,Basavanagudi,PARKING IN A MAIN ROAD,36.17507883433165,0.007682119205298012,1.9205298013245031
8961892e327ffff,Banaswadi,WRONG PARKING,36.1682817382076,0.03139072847682119,7.847682119205298
8961892620fffff,Electronic City,WRONG PARKING,36.16013984623606,0.003642384105960265,0.9105960264900663
8960145b06bffff,Malleshwaram,WRONG PARKING,36.13948885325637,1.4312450331125828,357.8112582781457
8961892eb4fffff,K.G. Halli,WRONG PARKING,36.12713863239773,0.014304635761589406,3.5761589403973515
896189253afffff,Ashok Nagar,NO PARKING,36.10212392647922,0.006953642384105961,1.7384105960264902
8961892438bffff,Madiwala,NO PARKING,36.10212392647922,0.004966887417218543,1.2417218543046358
8960145a8dbffff,Jnanabharathi,NO PARKING,36.10212392647922,0.004966887417218543,1.2417218543046358
8961892549bffff,HAL Old Airport,NO PARKING,36.07563368184815,0.015827814569536424,3.956953642384106
8961892531bffff,Jeevanbheemanagar,NO PARKING,36.07115716243535,0.0326158940397351,8.153973509933774
8960145165bffff,K.S. Layout,WRONG PARKING,36.03925357613485,0.09135761589403973,22.839403973509935
89601458693ffff,Vijayanagara,WRONG PARKING,36.03864111533484,0.004688741721854304,1.1721854304635762
8960145140bffff,Thalagattapura,PARKING IN A MAIN ROAD,36.03129883585473,0.0036688741721854308,0.9172185430463576
8961892cc7bffff,Hennuru,NO PARKING,36.02780040369121,0.005960264900662251,1.4900662251655628
8961892ce07ffff,Hennuru,NO PARKING,36.02780040369121,0.005298013245033113,1.3245033112582782
8961892e677ffff,K.R. Pura,WRONG PARKING,36.02522567182429,0.012993377483443709,3.248344370860927
8961892cd33ffff,R.T. Nagar,WRONG PARKING,36.00058003099175,0.25234437086092715,63.086092715231786
8961892ed6bffff,Halasur,NO PARKING,35.9994066025206,0.046456953642384106,11.614238410596027
89618924277ffff,HSR Layout,NO PARKING,35.992328041148795,0.05937086092715232,14.842715231788079
8961892e2cbffff,K.R. Pura,NO PARKING,35.93315054330952,0.023344370860927152,5.836092715231788
89618924923ffff,Thalagattapura,WRONG PARKING,35.91902477709217,0.006556291390728477,1.6390728476821192
8961892cd67ffff,R.T. Nagar,NO PARKING,35.90303180360569,0.0025165562913907285,0.6291390728476821
89618925aabffff,Ashok Nagar,NO PARKING,35.89611983650875,0.002649006622516556,0.662251655629139
8960145a633ffff,Basavanagudi,WRONG PARKING,35.89385117127312,0.00933774834437086,2.334437086092715
8960145a47bffff,Banashankari,WRONG PARKING,35.888833359770125,0.004668874172185431,1.1672185430463577
89618921a8bffff,Mahadevapura,NO PARKING,35.88712442979417,0.008443708609271523,2.1109271523178808
896189255a3ffff,HSR Layout,NO PARKING,35.82392045251755,0.0931456953642384,23.2864238410596
896014596d7ffff,Kodigehalli,WRONG PARKING,35.818762598137866,0.06735099337748345,16.837748344370862
89601459e97ffff,Chikkabanavara,WRONG PARKING,35.8075998417774,0.005364238410596027,1.3410596026490067
8960145b38bffff,Malleshwaram,WRONG PARKING,35.80297523370899,0.04278145695364238,10.695364238410596
89601459e17ffff,Chikkabanavara,WRONG PARKING,35.78436870922072,0.07967549668874173,19.918874172185433
89618921d23ffff,Whitefield,PARKING IN A MAIN ROAD,35.771065168152624,0.011920529801324502,2.9801324503311255
896189262abffff,Electronic City,NO PARKING,35.76314057436233,0.038410596026490065,9.602649006622517
896189259dbffff,Jayanagara,NO PARKING,35.744631936071826,0.011059602649006623,2.7649006622516556
8961892424bffff,Madiwala,NO PARKING,35.73891338990281,0.009403973509933774,2.3509933774834435
8961892c14fffff,Hennuru,WRONG PARKING,35.7357432846262,0.004701986754966887,1.1754966887417218
8960145a4cfffff,Banashankari,WRONG PARKING,35.71090591211359,0.005562913907284769,1.3907284768211923
8961892f50fffff,K.R. Pura,WRONG PARKING,35.69746632526336,0.004503311258278146,1.1258278145695364
89618920c5bffff,Whitefield,PARKING IN A MAIN ROAD,35.6714903117087,0.013245033112582781,3.3112582781456954
8961892e02bffff,Mahadevapura,PARKING IN A MAIN ROAD,35.6714903117087,0.017880794701986755,4.470198675496689
8961892087bffff,Whitefield,PARKING IN A MAIN ROAD,35.6714903117087,0.018543046357615892,4.635761589403973
8960145b393ffff,Malleshwaram,WRONG PARKING,35.61892302633154,0.016384105960264902,4.096026490066225
896189246cfffff,HSR Layout,NO PARKING,35.600601921375734,0.007119205298013245,1.7798013245033113
89601458367ffff,Kamakshipalya,WRONG PARKING,35.598919452962946,0.06864900662251655,17.162251655629138
8960145b013ffff,Sheshadripuram,NO PARKING,35.594342183852845,0.1761456953642384,44.0364238410596
89601458c7bffff,Kamakshipalya,NO PARKING,35.58695091986132,0.012119205298013245,3.0298013245033113
89618925e97ffff,Adugodi,WRONG PARKING,35.57020915993682,0.1317615894039735,32.94039735099338
8960145ae77ffff,Jnanabharathi,NO PARKING,35.546096719868395,0.004966887417218543,1.2417218543046358
89618925a93ffff,Ashok Nagar,NO PARKING,35.544458097633594,0.006324503311258278,1.5811258278145695
8960144b5afffff,No Police Station,WRONG PARKING,35.54108322376827,0.01228476821192053,3.071192052980132
896189240cfffff,Hulimavu,WRONG PARKING,35.47873471758032,0.3739470198675497,93.48675496688742
8961892533bffff,Halasur,WRONG PARKING,35.478071730220115,0.003337748344370861,0.8344370860927153
8961892604bffff,Electronic City,NO PARKING,35.419809726749506,0.0026821192052980136,0.6705298013245033
89601690153ffff,Devanahalli Airport,NO PARKING,35.38866479828399,0.005960264900662252,1.490066225165563
89618925c0bffff,Adugodi,NO PARKING,35.38574278655972,0.004867549668874172,1.2168874172185429
89601459423ffff,Yeshwanthpura,WRONG PARKING,35.37856066563585,0.011920529801324502,2.9801324503311255
8960145b0c3ffff,Sheshadripuram,NO PARKING,35.36559051507101,0.009933774834437087,2.4834437086092715
89601459b8fffff,No Police Station,NO PARKING,35.361989971231964,0.008675496688741723,2.1688741721854305
89618925b53ffff,Halasuru Gate,WRONG PARKING,35.3480658720288,0.034390728476821196,8.597682119205299
896016900d7ffff,Devanahalli Airport,NO PARKING,35.34520551195219,0.048344370860927154,12.08609271523179
8960145a697ffff,Basavanagudi,WRONG PARKING,35.306961890598146,0.0060927152317880795,1.5231788079470199
8960145a14bffff,Byatarayanapura,NO PARKING,35.29941905052959,0.14096688741721855,35.241721854304636
89601458663ffff,Rajajinagar,NO PARKING,35.29905525609539,0.00709933774834437,1.7748344370860925
8961892c553ffff,Hennuru,NO PARKING,35.29142433254507,0.018165562913907283,4.541390728476821
8960145a207ffff,Magadi Road,WRONG PARKING,35.2821196172737,0.0023841059602649007,0.5960264900662252
89618925e03ffff,Adugodi,WRONG PARKING,35.2821196172737,0.004768211920529801,1.1920529801324504
896016966c3ffff,Yelahanka,WRONG PARKING,35.2821196172737,0.005960264900662251,1.4900662251655628
89601458e53ffff,Kamakshipalya,WRONG PARKING,35.2821196172737,0.0023841059602649007,0.5960264900662252
8960145a247ffff,Magadi Road,NO PARKING,35.27595657911874,0.0015562913907284767,0.3890728476821192
8960169746fffff,Chikkajala,NO PARKING,35.25363808340924,0.004635761589403973,1.1589403973509933
8961892ed53ffff,Jeevanbheemanagar,NO PARKING,35.25363808340924,0.004172185430463576,1.0430463576158941
89618925a0fffff,Ashok Nagar,NO PARKING,35.19940652436734,0.02274834437086093,5.687086092715232
896189242d7ffff,HSR Layout,NO PARKING,35.17238879431409,0.08311258278145696,20.77814569536424
89618921a87ffff,Mahadevapura,NO PARKING,35.17032759346997,0.13725165562913907,34.312913907284766
8961892405bffff,HSR Layout,WRONG PARKING,35.111392479694096,0.003973509933774834,0.9933774834437086
89618924b43ffff,K.S. Layout,NO PARKING,35.10415195322985,0.006357615894039736,1.589403973509934
8961892592bffff,Basavanagudi,WRONG PARKING,35.08557755549562,0.00271523178807947,0.6788079470198675
89618920a23ffff,HAL Old Airport,WRONG PARKING,35.058955651913415,1.1283576158940398,282.08940397350995
89618927267ffff,HAL Old Airport,NO PARKING,35.05494389081359,0.009205298013245032,2.301324503311258
89618924407ffff,Electronic City,WRONG PARKING,34.991568321611965,0.01271523178807947,3.1788079470198674
8961892cd53ffff,Hebbala,PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC,34.959842002165416,0.011589403973509934,2.8973509933774837
896014594dbffff,Kodigehalli,WRONG PARKING,34.92976393580475,0.013907284768211922,3.4768211920529803
8961892c3c7ffff,Hennuru,NO PARKING,34.907975715078635,0.112317880794702,28.079470198675498
89618925407ffff,Bellandur,WRONG PARKING,34.87820080801315,0.511887417218543,127.97185430463576
8961892717bffff,Electronic City,NO PARKING,34.85485361548786,0.0033774834437086095,0.8443708609271524
89601696423ffff,Yelahanka,WRONG PARKING,34.854121963331735,0.013907284768211922,3.4768211920529803
8961892e00fffff,Mahadevapura,WRONG PARKING,34.854121963331735,0.03218543046357616,8.04635761589404
8961892e073ffff,Mahadevapura,WRONG PARKING,34.84166651316061,0.0936092715231788,23.4023178807947
8961892ea83ffff,Banaswadi,WRONG PARKING,34.79638994552066,0.00880794701986755,2.2019867549668874
89618925577ffff,HSR Layout,NO PARKING,34.77489430908876,0.262317880794702,65.5794701986755
8961892c997ffff,R.T. Nagar,WRONG PARKING,34.74811354008469,0.37818543046357617,94.54635761589404
89618924827ffff,Thalagattapura,NO PARKING,34.7433718239193,0.14943708609271525,37.35927152317881
896189246bbffff,Electronic City,NO PARKING,34.72773811186718,0.011456953642384107,2.864238410596027
89618925457ffff,HAL Old Airport,WRONG PARKING,34.726722529450086,0.055867549668874174,13.966887417218544
8961892e253ffff,K.R. Pura,NO PARKING,34.71542586750963,0.014072847682119206,3.5182119205298017
896014586bbffff,Vijayanagara,WRONG PARKING,34.70035186522839,0.0035761589403973514,0.8940397350993379
89601459873ffff,No Police Station,WRONG PARKING,34.66333167091436,0.006344370860927152,1.5860927152317879
8960145b237ffff,Malleshwaram,WRONG PARKING,34.65023921545259,0.040894039735099336,10.223509933774833
896016964a3ffff,Yelahanka,WRONG PARKING,34.648816594449826,0.011920529801324502,2.9801324503311255
89618924877ffff,K.S. Layout,NO PARKING,34.64362277725982,0.1337748344370861,33.443708609271525
8960145a243ffff,Magadi Road,NO PARKING,34.634734770155006,0.0014701986754966881,0.367549668874172
8961892c537ffff,Banaswadi,PARKING IN A MAIN ROAD,34.63315117481022,0.002119205298013245,0.5298013245033113
89618925a43ffff,Ashok Nagar,NO PARKING,34.62753733077506,0.2092251655629139,52.306291390728475
89618924c53ffff,Hulimavu,WRONG PARKING,34.60777934710864,0.01,2.5
8961892c9a3ffff,Kodigehalli,WRONG PARKING,34.59863283852623,0.013311258278145693,3.3278145695364234
8961892dda3ffff,Hennuru,NO PARKING,34.5914239614758,0.05016556291390729,12.541390728476822
8961892e42fffff,Mahadevapura,NO PARKING,34.59023228158806,0.003973509933774834,0.9933774834437086
89601459173ffff,Chikkabanavara,NO PARKING,34.585662868270425,0.024900662251655627,6.225165562913907
896189254abffff,Bellandur,WRONG PARKING,34.58410973354478,0.009529801324503312,2.382450331125828
89618924423ffff,Hulimavu,WRONG PARKING,34.58347752941505,0.009536423841059603,2.384105960264901
896189259d3ffff,Jayanagara,WRONG PARKING,34.58088450418466,0.05300662251655629,13.251655629139071
89601696637ffff,Yelahanka,WRONG PARKING,34.50156681134185,0.004172185430463576,1.0430463576158941
896016965abffff,Kodigehalli,WRONG PARKING,34.50156681134185,0.0043708609271523174,1.0927152317880793
8961892ccbbffff,K.G. Halli,WRONG PARKING,34.50156681134185,0.0021854304635761583,0.5463576158940395
8961892ea17ffff,Banaswadi,WRONG PARKING,34.50156681134185,0.0023841059602649007,0.5960264900662252
8961892ee4bffff,Banaswadi,NO PARKING,34.49953233678845,0.031291390728476816,7.822847682119204
89618921b37ffff,K.R. Pura,PARKING IN A MAIN ROAD,34.44734354289864,0.001986754966887417,0.4966887417218543
8961892428bffff,HSR Layout,WRONG PARKING,34.43116123762172,0.018198675496688743,4.549668874172186
8961892735bffff,Bellandur,NO PARKING,34.35852728947319,0.3827417218543046,95.68543046357615
89618924a3bffff,K.S. Layout,NO PARKING,34.34939633448732,0.01494701986754967,3.7367549668874176
8961892c96bffff,Kodigehalli,WRONG PARKING,34.30778079840424,0.02033112582781457,5.082781456953642
8960145a21bffff,Magadi Road,NO PARKING,34.272298185188845,0.26012582781456955,65.03145695364239
8961892e9c7ffff,Pulikeshinagar(F.Town),NO PARKING,34.251604927433696,0.004701986754966887,1.1754966887417218
896189263b3ffff,Electronic City,NO PARKING,34.22845595973622,0.010596026490066225,2.6490066225165565
89601690267ffff,Devanahalli Airport,PARKING IN A MAIN ROAD,34.222739434771995,0.027814569536423837,6.953642384105959
89618925693ffff,HAL Old Airport,NO PARKING,34.211840185662176,0.006622516556291391,1.6556291390728477
896014586dbffff,Rajajinagar,WRONG PARKING,34.201423474578284,0.0007947019867549669,0.1986754966887417
896189242c3ffff,HSR Layout,NO PARKING,34.199373482674616,0.314635761589404,78.65894039735099
896014584c7ffff,Vijayanagara,WRONG PARKING,34.197660310941444,0.001986754966887417,0.4966887417218543
8961892410bffff,Hulimavu,NO PARKING,34.178901560954486,0.003774834437086093,0.9437086092715232
8961892cc0bffff,K.G. Halli,NO PARKING,34.16615117964509,0.01076158940397351,2.6903973509933774
8960145b2bbffff,Sadashivanagar,NO PARKING,34.125231213008114,0.003973509933774834,0.9933774834437086
89601690017ffff,Devanahalli Airport,NO PARKING,34.125231213008114,0.003973509933774834,0.9933774834437086
8960145ae3bffff,Jnanabharathi,WRONG PARKING,34.119574076504335,0.017483443708609273,4.370860927152318
89618921a53ffff,Mahadevapura,NO PARKING,34.11445988991091,0.016788079470198676,4.197019867549669
8961892e1d3ffff,Banaswadi,PARKING OPPOSITE TO ANOTHER PARKED VEHICLE,34.10655119496633,0.03791390728476821,9.478476821192054
89601696193ffff,Yelahanka,WRONG PARKING,34.10506876485635,0.020397350993377483,5.099337748344371
8960145918bffff,Yeshwanthpura,WRONG PARKING,34.09688307212849,0.027788079470198675,6.947019867549669
8961892721bffff,Bellandur,WRONG PARKING,34.052191801353004,0.005178807947019868,1.294701986754967
8961892447bffff,Electronic City,WRONG PARKING,34.039618525197376,0.1294569536423841,32.36423841059602
8960145808bffff,Kamakshipalya,NO PARKING,34.019937174918056,0.03112582781456954,7.781456953642385
8960145b01bffff,Sheshadripuram,NO PARKING,34.00014870986664,0.021026490066225166,5.256622516556291
8960144a64bffff,No Police Station,PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC,33.98890597129283,0.017086092715231788,4.271523178807947
8960145b043ffff,Sadashivanagar,NO PARKING,33.984973427309804,0.002052980132450331,0.5132450331125827
8960145904fffff,Jalahalli,NO PARKING,33.98456985360182,0.2054635761589404,51.365894039735096
8960145b313ffff,Malleshwaram,WRONG PARKING,33.983891353072586,0.02409271523178808,6.02317880794702
8961892e033ffff,Mahadevapura,NO PARKING,33.95341141541862,0.004039735099337748,1.009933774834437
8960145a63bffff,Basavanagudi,NO PARKING,33.9459727322682,0.024768211920529803,6.192052980132451
8961892090fffff,HAL Old Airport,WRONG PARKING,33.91914041266152,0.03823841059602649,9.559602649006623
8960145164fffff,K.S. Layout,PARKING IN A MAIN ROAD,33.9148786263371,0.004966887417218543,1.2417218543046358
8961892430fffff,Mico Layout,WRONG PARKING,33.90101537428304,0.007470198675496688,1.867549668874172
89618920e6fffff,Whitefield,WRONG PARKING,33.90101537428304,0.004966887417218543,1.2417218543046358
8961892c92bffff,Kodigehalli,NO PARKING,33.855866418296046,0.006543046357615894,1.6357615894039734
8960145b32fffff,Rajajinagar,WRONG PARKING,33.85327316402418,0.009437086092715232,2.359271523178808
